eventType,timestamp,orderId,orderLineNumber,customerId,loyaltyId,email,channel,productId,productName,productCategory,productBrand,quantity,unitPrice,lineTotal,currency,paymentMethod,salesAssociate,promoCode,purchasesValue,orderPriceTotal
commerce.purchases,2025-07-22T14:43:53.286Z,OFF-00800890,2,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,store-milan,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,google_pay,SA-203,,0,
commerce.purchases,2025-07-22T14:43:53.286Z,OFF-00800890,3,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,store-milan,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,2,4999,9998,USD,google_pay,SA-203,,0,
commerce.purchases,2026-03-10T01:11:27.699Z,OFF-00800891,1,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,store-london,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,google_pay,SA-117,,1,397.98
commerce.purchases,2026-03-10T01:11:27.699Z,OFF-00800891,2,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,store-london,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,google_pay,SA-117,,0,
commerce.purchases,2025-09-27T09:49:46.125Z,OFF-00800892,1,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,popup-monaco,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,2,269.99,539.98,USD,apple_pay,SA-298,,1,539.98
commerce.purchases,2025-05-09T21:43:03.136Z,OFF-00800893,1,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,phone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,loyalty_points,N/A,,1,2598
commerce.purchases,2026-01-24T17:21:00.771Z,OFF-00800894,1,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,store-mumbai,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,2,899,1798,USD,credit_card,online,,1,4565.99
commerce.purchases,2026-01-24T17:21:00.771Z,OFF-00800894,2,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,store-mumbai,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,credit_card,online,,0,
commerce.purchases,2026-01-24T17:21:00.771Z,OFF-00800894,3,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,store-mumbai,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,credit_card,online,,0,
commerce.purchases,2025-05-31T00:10:23.453Z,OFF-00800895,1,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,popup-silverstone,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,debit_card,SA-042,,1,1638.98
commerce.purchases,2025-05-31T00:10:23.453Z,OFF-00800895,2,CRM-00100149,LYL-00200149,lance.ahmed149@f1retail.com,popup-silverstone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,debit_card,SA-042,,0,
commerce.purchases,2025-06-01T10:44:21.275Z,OFF-00800896,1,CRM-00100150,LYL-00200150,mason.johnson150@f1retail.com,popup-monaco,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,google_pay,online,,1,2923.99
commerce.purchases,2025-06-01T10:44:21.275Z,OFF-00800896,2,CRM-00100150,LYL-00200150,mason.johnson150@f1retail.com,popup-monaco,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,google_pay,online,,0,
commerce.purchases,2025-06-01T10:44:21.275Z,OFF-00800896,3,CRM-00100150,LYL-00200150,mason.johnson150@f1retail.com,popup-monaco,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,google_pay,online,,0,
commerce.purchases,2025-09-21T19:21:37.714Z,OFF-00800897,1,CRM-00100150,LYL-00200150,mason.johnson150@f1retail.com,store-newyork,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,2,249.99,499.98,USD,debit_card,SA-203,,1,499.98
commerce.purchases,2026-02-28T23:51:44.349Z,OFF-00800898,1,CRM-00100150,LYL-00200150,mason.johnson150@f1retail.com,popup-monaco,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,apple_pay,N/A,,1,269.99
commerce.purchases,2025-03-06T11:28:36.845Z,OFF-00800899,1,CRM-00100151,LYL-00200151,diego.garcia151@f1retail.com,store-newyork,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,credit_card,SA-117,,1,1351.99
commerce.purchases,2025-03-06T11:28:36.845Z,OFF-00800899,2,CRM-00100151,LYL-00200151,diego.garcia151@f1retail.com,store-newyork,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,2,42,84,USD,credit_card,SA-117,,0,
commerce.purchases,2025-03-06T11:28:36.845Z,OFF-00800899,3,CRM-00100151,LYL-00200151,diego.garcia151@f1retail.com,store-newyork,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,credit_card,SA-117,,0,
commerce.purchases,2025-07-24T07:14:21.464Z,OFF-00800900,1,CRM-00100151,LYL-00200151,diego.garcia151@f1retail.com,store-newyork,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,2,499,998,USD,credit_card,SA-117,,1,1897
commerce.purchases,2025-07-24T07:14:21.464Z,OFF-00800900,2,CRM-00100151,LYL-00200151,diego.garcia151@f1retail.com,store-newyork,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,credit_card,SA-117,,0,
commerce.purchases,2026-03-03T22:26:33.338Z,OFF-00800901,1,CRM-00100152,LYL-00200152,harper.park152@f1retail.com,store-mumbai,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,1,159.99,159.99,USD,google_pay,SA-203,,1,159.99
commerce.purchases,2025-01-17T11:14:59.508Z,OFF-00800902,1,CRM-00100152,LYL-00200152,harper.park152@f1retail.com,popup-silverstone,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,credit_card,SA-298,SAVE10,1,269.99
commerce.purchases,2025-07-25T15:32:17.473Z,OFF-00800903,1,CRM-00100152,LYL-00200152,harper.park152@f1retail.com,popup-silverstone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,apple_pay,online,,1,1097
commerce.purchases,2025-07-25T15:32:17.473Z,OFF-00800903,2,CRM-00100152,LYL-00200152,harper.park152@f1retail.com,popup-silverstone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,apple_pay,online,,0,
commerce.purchases,2025-10-15T10:26:45.866Z,OFF-00800904,1,CRM-00100152,LYL-00200152,harper.park152@f1retail.com,store-london,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,google_pay,N/A,SUMMER20,1,5127
commerce.purchases,2025-10-15T10:26:45.866Z,OFF-00800904,2,CRM-00100152,LYL-00200152,harper.park152@f1retail.com,store-london,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,google_pay,N/A,SUMMER20,0,
commerce.purchases,2025-10-15T10:26:45.866Z,OFF-00800904,3,CRM-00100152,LYL-00200152,harper.park152@f1retail.com,store-london,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,google_pay,N/A,SUMMER20,0,
commerce.purchases,2025-03-12T19:22:00.525Z,OFF-00800905,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-monaco,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,apple_pay,SA-042,,1,640
commerce.purchases,2025-03-12T19:22:00.525Z,OFF-00800905,2,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-monaco,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,apple_pay,SA-042,,0,
commerce.purchases,2026-03-01T23:04:18.534Z,OFF-00800906,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-silverstone,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,google_pay,SA-117,,1,719.99
commerce.purchases,2026-03-01T23:04:18.534Z,OFF-00800906,2,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-silverstone,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,google_pay,SA-117,,0,
commerce.purchases,2026-03-01T23:04:18.534Z,OFF-00800906,3,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-silverstone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,google_pay,SA-117,,0,
commerce.purchases,2026-03-15T12:21:49.917Z,OFF-00800907,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-london,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,apple_pay,SA-001,,1,339.98
commerce.purchases,2026-02-02T08:31:13.576Z,OFF-00800908,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-silverstone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,apple_pay,SA-298,,1,598
commerce.purchases,2025-01-27T18:16:42.688Z,OFF-00800909,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,catalog,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,loyalty_points,SA-001,SAVE10,1,1103.99
commerce.purchases,2025-01-27T18:16:42.688Z,OFF-00800909,2,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,catalog,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,loyalty_points,SA-001,SAVE10,0,
commerce.purchases,2025-01-27T18:16:42.688Z,OFF-00800909,3,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,catalog,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,1,159.99,159.99,USD,loyalty_points,SA-001,SAVE10,0,
commerce.purchases,2025-02-18T14:51:13.261Z,OFF-00800910,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-mumbai,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,cash,SA-001,,1,179.99
commerce.purchases,2026-06-14T12:26:49.043Z,OFF-00800911,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-milan,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,apple_pay,SA-001,,1,1120.98
commerce.purchases,2026-06-14T12:26:49.043Z,OFF-00800911,2,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-milan,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,apple_pay,SA-001,,0,
commerce.purchases,2026-06-14T12:26:49.043Z,OFF-00800911,3,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-milan,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,apple_pay,SA-001,,0,
commerce.purchases,2025-01-31T10:18:36.135Z,OFF-00800912,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,catalog,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,cash,SA-001,,1,829.97
commerce.purchases,2025-01-31T10:18:36.135Z,OFF-00800912,2,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,catalog,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,cash,SA-001,,0,
commerce.purchases,2025-06-27T00:36:35.385Z,OFF-00800913,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-silverstone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,debit_card,online,,1,674
commerce.purchases,2025-06-27T00:36:35.385Z,OFF-00800913,2,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-silverstone,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,debit_card,online,,0,
commerce.purchases,2025-02-10T08:30:44.737Z,OFF-00800914,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,catalog,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,2,169.99,339.98,USD,loyalty_points,SA-001,,1,339.98
commerce.purchases,2025-10-07T22:07:58.131Z,OFF-00800915,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-silverstone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,google_pay,SA-117,,1,1798
commerce.purchases,2025-10-07T22:07:58.131Z,OFF-00800915,2,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,popup-silverstone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,google_pay,SA-117,,0,
commerce.purchases,2024-12-24T03:57:33.516Z,OFF-00800916,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-mumbai,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,google_pay,SA-117,,1,879.97
commerce.purchases,2024-12-24T03:57:33.516Z,OFF-00800916,2,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-mumbai,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,2,249.99,499.98,USD,google_pay,SA-117,,0,
commerce.purchases,2024-12-24T03:57:33.516Z,OFF-00800916,3,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-mumbai,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,1,289.99,289.99,USD,google_pay,SA-117,,0,
commerce.purchases,2025-12-29T11:46:27.409Z,OFF-00800917,1,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-milan,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,cash,N/A,,1,1344
commerce.purchases,2025-12-29T11:46:27.409Z,OFF-00800917,2,CRM-00100153,LYL-00200153,abigail.wilson153@f1retail.com,store-milan,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,cash,N/A,,0,
commerce.purchases,2025-02-08T16:40:33.993Z,OFF-00800918,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-london,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,loyalty_points,SA-117,,1,548.99
commerce.purchases,2025-02-08T16:40:33.993Z,OFF-00800918,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-london,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,loyalty_points,SA-117,,0,
commerce.purchases,2026-06-01T18:15:50.074Z,OFF-00800919,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-newyork,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,cash,SA-203,,1,10247.99
commerce.purchases,2026-06-01T18:15:50.074Z,OFF-00800919,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-newyork,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,2,4999,9998,USD,cash,SA-203,,0,
commerce.purchases,2025-04-24T04:11:47.733Z,OFF-00800920,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,phone,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,1,899,899,USD,google_pay,SA-203,,1,2697
commerce.purchases,2025-04-24T04:11:47.733Z,OFF-00800920,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,phone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,1,1299,1299,USD,google_pay,SA-203,,0,
commerce.purchases,2025-04-24T04:11:47.733Z,OFF-00800920,3,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,phone,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,google_pay,SA-203,,0,
commerce.purchases,2025-09-02T14:36:21.108Z,OFF-00800921,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,popup-silverstone,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,loyalty_points,SA-203,,1,478.99
commerce.purchases,2025-09-02T14:36:21.108Z,OFF-00800921,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,popup-silverstone,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,loyalty_points,SA-203,,0,
commerce.purchases,2025-01-22T12:56:08.686Z,OFF-00800922,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-mumbai,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,debit_card,N/A,,1,5567.99
commerce.purchases,2025-01-22T12:56:08.686Z,OFF-00800922,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-mumbai,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,debit_card,N/A,,0,
commerce.purchases,2025-01-22T12:56:08.686Z,OFF-00800922,3,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-mumbai,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,debit_card,N/A,,0,
commerce.purchases,2025-07-04T23:37:23.961Z,OFF-00800923,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,popup-monaco,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,credit_card,N/A,SUMMER20,1,2207.97
commerce.purchases,2025-07-04T23:37:23.961Z,OFF-00800923,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,popup-monaco,EXP-DRIVER-MG,Driver Meet & Greet,Experiences,F1,2,899,1798,USD,credit_card,N/A,SUMMER20,0,
commerce.purchases,2025-07-04T23:37:23.961Z,OFF-00800923,3,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,popup-monaco,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,2,79.99,159.98,USD,credit_card,N/A,SUMMER20,0,
commerce.purchases,2025-04-19T23:33:16.861Z,OFF-00800924,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-milan,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,cash,SA-042,,1,719.99
commerce.purchases,2025-04-19T23:33:16.861Z,OFF-00800924,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-milan,TICKET-SILV-GA,Silverstone GA,Tickets,F1,2,299,598,USD,cash,SA-042,,0,
commerce.purchases,2025-04-19T23:33:16.861Z,OFF-00800924,3,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-milan,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,cash,SA-042,,0,
commerce.purchases,2025-11-19T08:53:24.042Z,OFF-00800925,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,phone,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,loyalty_points,SA-001,,1,627.97
commerce.purchases,2025-11-19T08:53:24.042Z,OFF-00800925,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,phone,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,2,159.99,319.98,USD,loyalty_points,SA-001,,0,
commerce.purchases,2025-11-19T08:53:24.042Z,OFF-00800925,3,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,phone,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,loyalty_points,SA-001,,0,
commerce.purchases,2025-05-31T03:57:35.017Z,OFF-00800926,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-milan,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,1,159.99,159.99,USD,cash,SA-042,,1,409.98
commerce.purchases,2025-05-31T03:57:35.017Z,OFF-00800926,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-milan,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,cash,SA-042,,0,
commerce.purchases,2026-04-17T07:34:48.158Z,OFF-00800927,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,popup-monaco,MER-CAP-LH44,Hamilton Cap,Accessories,Mercedes,1,42,42,USD,credit_card,online,,1,42
commerce.purchases,2026-04-14T04:50:26.350Z,OFF-00800928,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,catalog,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,credit_card,SA-042,,1,938.97
commerce.purchases,2026-04-14T04:50:26.350Z,OFF-00800928,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,catalog,EXP-PIT-LANE,Pit Lane Walk,Experiences,F1,1,499,499,USD,credit_card,SA-042,,0,
commerce.purchases,2026-04-14T04:50:26.350Z,OFF-00800928,3,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,catalog,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,credit_card,SA-042,,0,
commerce.purchases,2024-12-29T02:32:12.776Z,OFF-00800929,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-milan,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,cash,SA-117,,1,249.99
commerce.purchases,2026-04-07T18:50:01.256Z,OFF-00800930,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,popup-silverstone,RB-MOD-20,RB20 1:18 Scale Model,Collectibles,Red Bull,1,269.99,269.99,USD,apple_pay,SA-117,,1,2905.99
commerce.purchases,2026-04-07T18:50:01.256Z,OFF-00800930,2,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,popup-silverstone,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,apple_pay,SA-117,,0,
commerce.purchases,2026-04-07T18:50:01.256Z,OFF-00800930,3,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,popup-silverstone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,apple_pay,SA-117,,0,
commerce.purchases,2025-05-14T22:07:42.788Z,OFF-00800931,1,CRM-00100154,LYL-00200154,henry.zhang154@f1retail.com,store-mumbai,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,apple_pay,SA-203,,1,90
commerce.purchases,2025-10-02T09:25:56.532Z,OFF-00800932,1,CRM-00100155,LYL-00200155,joseph.tanaka155@f1retail.com,popup-silverstone,TICKET-MONACO-GS,Monaco GP Grandstand,Tickets,F1,2,1299,2598,USD,cash,N/A,,1,7635
commerce.purchases,2025-10-02T09:25:56.532Z,OFF-00800932,2,CRM-00100155,LYL-00200155,joseph.tanaka155@f1retail.com,popup-silverstone,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,cash,N/A,,0,
commerce.purchases,2025-10-02T09:25:56.532Z,OFF-00800932,3,CRM-00100155,LYL-00200155,joseph.tanaka155@f1retail.com,popup-silverstone,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,1,38,38,USD,cash,N/A,,0,
commerce.purchases,2025-03-23T04:52:39.675Z,OFF-00800933,1,CRM-00100155,LYL-00200155,joseph.tanaka155@f1retail.com,store-mumbai,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,credit_card,SA-001,,1,609.97
commerce.purchases,2025-03-23T04:52:39.675Z,OFF-00800933,2,CRM-00100155,LYL-00200155,joseph.tanaka155@f1retail.com,store-mumbai,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,credit_card,SA-001,,0,
commerce.purchases,2025-04-30T04:10:43.187Z,OFF-00800934,1,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,store-newyork,RB-JKT-2024,2024 Team Jacket,Apparel,Red Bull,2,159.99,319.98,USD,google_pay,SA-203,,1,319.98
commerce.purchases,2025-10-12T13:07:39.281Z,OFF-00800935,1,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,store-newyork,PKG-PADDOCK-CLUB,Paddock Club VIP Package,Hospitality,F1,1,4999,4999,USD,apple_pay,SA-042,,1,4999
commerce.purchases,2025-08-20T04:30:11.216Z,OFF-00800936,1,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,store-mumbai,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,loyalty_points,SA-203,SAVE10,1,299
commerce.purchases,2025-07-21T10:35:25.265Z,OFF-00800937,1,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,catalog,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,debit_card,online,,1,929.96
commerce.purchases,2025-07-21T10:35:25.265Z,OFF-00800937,2,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,catalog,MCL-JKT-2024,Papaya Team Jacket,Apparel,McLaren,1,169.99,169.99,USD,debit_card,online,,0,
commerce.purchases,2025-07-21T10:35:25.265Z,OFF-00800937,3,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,catalog,FER-MOD-24,SF-24 1:18 Scale Model,Collectibles,Ferrari,2,289.99,579.98,USD,debit_card,online,,0,
commerce.purchases,2025-12-07T15:13:19.619Z,OFF-00800938,1,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,popup-monaco,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,1,45,45,USD,google_pay,SA-001,,1,300.99
commerce.purchases,2025-12-07T15:13:19.619Z,OFF-00800938,2,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,popup-monaco,MCL-CAP-LN4,Norris Cap,Accessories,McLaren,2,38,76,USD,google_pay,SA-001,,0,
commerce.purchases,2025-12-07T15:13:19.619Z,OFF-00800938,3,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,popup-monaco,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,1,179.99,179.99,USD,google_pay,SA-001,,0,
commerce.purchases,2024-12-29T19:34:53.639Z,OFF-00800939,1,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,store-milan,MER-PLO-2024,Team Polo Shirt,Apparel,Mercedes,1,79.99,79.99,USD,loyalty_points,SA-117,,1,169.99
commerce.purchases,2024-12-29T19:34:53.639Z,OFF-00800939,2,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,store-milan,FER-CAP-LC16,Leclerc Signature Cap,Accessories,Ferrari,2,45,90,USD,loyalty_points,SA-117,,0,
commerce.purchases,2026-01-01T01:08:58.736Z,OFF-00800940,1,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,store-milan,RB-CAP-MV1,Verstappen Cap,Accessories,Red Bull,2,39.99,79.98,USD,google_pay,SA-042,,1,79.98
commerce.purchases,2025-02-09T15:49:50.630Z,OFF-00800941,1,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,store-milan,TICKET-SILV-GA,Silverstone GA,Tickets,F1,1,299,299,USD,debit_card,N/A,,1,908.97
commerce.purchases,2025-02-09T15:49:50.630Z,OFF-00800941,2,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,store-milan,FER-JKT-2024,Scuderia Team Jacket,Apparel,Ferrari,2,179.99,359.98,USD,debit_card,N/A,,0,
commerce.purchases,2025-02-09T15:49:50.630Z,OFF-00800941,3,CRM-00100156,LYL-00200156,diego.norris156@f1retail.com,store-milan,MCL-MOD-38,MCL38 1:18 Scale Model,Collectibles,McLaren,1,249.99,249.99,USD,debit_card,N/A,,0,
