eventType,timestamp,emailId,customerId,email,campaignName,campaignType,sendsValue,opensValue,clicksValue,converted,conversionValue,unsubscribed,deviceType,emailClient
directMarketing.emailSent,2026-02-04T14:57:01.230Z,EML-0000002277,CRM-00100176,henry.miller176@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-04-15T23:12:22.119Z,EML-0000002278,CRM-00100176,henry.miller176@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-01-10T23:48:33.803Z,EML-0000002279,CRM-00100176,henry.miller176@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-04-09T11:37:09.711Z,EML-0000002280,CRM-00100176,henry.miller176@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2025-12-23T02:58:45.436Z,EML-0000002281,CRM-00100176,henry.miller176@f1retail.com,Black Friday 2024,promo,1,1,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-01-28T04:52:22.496Z,EML-0000002282,CRM-00100176,henry.miller176@f1retail.com,Loyalty Tier Upgrade,loyalty,1,1,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-05-15T06:33:08.027Z,EML-0000002283,CRM-00100176,henry.miller176@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-03-27T22:49:33.873Z,EML-0000002284,CRM-00100176,henry.miller176@f1retail.com,2024 Season Launch,newsletter,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-01-02T04:18:16.536Z,EML-0000002285,CRM-00100176,henry.miller176@f1retail.com,Birthday Discount,birthday,1,1,1,true,263.3,false,desktop,Yahoo
directMarketing.emailSent,2026-03-02T14:23:47.094Z,EML-0000002286,CRM-00100176,henry.miller176@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-03-18T03:21:50.914Z,EML-0000002287,CRM-00100176,henry.miller176@f1retail.com,Birthday Discount,birthday,1,1,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-03-21T15:45:48.667Z,EML-0000002288,CRM-00100176,henry.miller176@f1retail.com,2024 Season Launch,newsletter,1,1,1,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-03-02T06:27:57.078Z,EML-0000002289,CRM-00100178,george.norris178@f1retail.com,Monaco GP Promo,promo,1,1,1,true,98.95,false,desktop,Outlook
directMarketing.emailSent,2026-03-30T20:22:16.346Z,EML-0000002290,CRM-00100178,george.norris178@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-01-22T01:51:45.466Z,EML-0000002291,CRM-00100178,george.norris178@f1retail.com,Birthday Discount,birthday,1,1,0,false,0,true,desktop,Gmail
directMarketing.emailSent,2026-03-13T14:10:35.646Z,EML-0000002292,CRM-00100178,george.norris178@f1retail.com,2024 Season Launch,newsletter,1,1,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2025-12-25T04:00:15.080Z,EML-0000002293,CRM-00100178,george.norris178@f1retail.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-04-09T22:35:32.050Z,EML-0000002294,CRM-00100178,george.norris178@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-03-23T01:12:33.580Z,EML-0000002295,CRM-00100178,george.norris178@f1retail.com,Birthday Discount,birthday,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-03-07T10:04:05.616Z,EML-0000002296,CRM-00100178,george.norris178@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-04-30T09:19:05.254Z,EML-0000002297,CRM-00100178,george.norris178@f1retail.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-01-18T06:47:08.355Z,EML-0000002298,CRM-00100178,george.norris178@f1retail.com,Loyalty Tier Upgrade,loyalty,1,1,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-05-10T15:10:48.111Z,EML-0000002299,CRM-00100178,george.norris178@f1retail.com,Monaco GP Promo,promo,1,1,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-04-19T20:34:37.105Z,EML-0000002300,CRM-00100178,george.norris178@f1retail.com,2024 Season Launch,newsletter,1,1,1,true,92.8,false,desktop,Yahoo
directMarketing.emailSent,2026-04-14T20:15:31.030Z,EML-0000002301,CRM-00100178,george.norris178@f1retail.com,Black Friday 2024,promo,1,1,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-04-09T10:17:04.449Z,EML-0000002302,CRM-00100178,george.norris178@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-03-28T02:46:55.017Z,EML-0000002303,CRM-00100178,george.norris178@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-02-10T05:25:09.171Z,EML-0000002304,CRM-00100178,george.norris178@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-01-21T06:48:28.603Z,EML-0000002305,CRM-00100178,george.norris178@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-06-06T19:31:27.002Z,EML-0000002306,CRM-00100178,george.norris178@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-02-27T04:59:24.650Z,EML-0000002307,CRM-00100178,george.norris178@f1retail.com,Loyalty Tier Upgrade,loyalty,1,1,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-04-09T00:00:17.548Z,EML-0000002308,CRM-00100178,george.norris178@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,tablet,Gmail
directMarketing.emailSent,2026-02-22T14:30:52.146Z,EML-0000002309,CRM-00100178,george.norris178@f1retail.com,Welcome Series 1,welcome,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-03-20T15:11:14.660Z,EML-0000002310,CRM-00100178,george.norris178@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-05-25T12:44:30.301Z,EML-0000002311,CRM-00100178,george.norris178@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-03-21T01:34:10.630Z,EML-0000002312,CRM-00100179,george.piastri179@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-02-27T08:54:05.189Z,EML-0000002313,CRM-00100179,george.piastri179@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-04-09T06:43:58.450Z,EML-0000002314,CRM-00100179,george.piastri179@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-06-04T10:08:21.162Z,EML-0000002315,CRM-00100179,george.piastri179@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-04-18T13:57:46.853Z,EML-0000002316,CRM-00100179,george.piastri179@f1retail.com,2024 Season Launch,newsletter,1,1,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-01-19T01:55:45.425Z,EML-0000002317,CRM-00100179,george.piastri179@f1retail.com,Welcome Series 1,welcome,1,1,1,true,379.11,false,mobile,Yahoo
directMarketing.emailSent,2026-05-23T12:00:24.506Z,EML-0000002318,CRM-00100179,george.piastri179@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,1,1,false,0,false,desktop,Other
directMarketing.emailSent,2026-04-21T01:50:38.541Z,EML-0000002319,CRM-00100179,george.piastri179@f1retail.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-04-02T21:23:20.938Z,EML-0000002320,CRM-00100179,george.piastri179@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-01-02T17:15:07.061Z,EML-0000002321,CRM-00100179,george.piastri179@f1retail.com,Black Friday 2024,promo,1,1,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-05-01T06:05:30.623Z,EML-0000002322,CRM-00100179,george.piastri179@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-04-03T21:36:00.266Z,EML-0000002323,CRM-00100179,george.piastri179@f1retail.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-01-23T10:33:50.017Z,EML-0000002324,CRM-00100180,lewis.alonso180@f1retail.com,Welcome Series 1,welcome,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2025-12-24T23:22:42.526Z,EML-0000002325,CRM-00100180,lewis.alonso180@f1retail.com,Black Friday 2024,promo,1,1,1,false,0,false,mobile,Other
directMarketing.emailSent,2026-03-25T05:26:09.831Z,EML-0000002326,CRM-00100180,lewis.alonso180@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-01-25T06:08:49.364Z,EML-0000002327,CRM-00100180,lewis.alonso180@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-04-14T18:37:14.165Z,EML-0000002328,CRM-00100180,lewis.alonso180@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-03-13T10:26:23.312Z,EML-0000002329,CRM-00100180,lewis.alonso180@f1retail.com,Win-back Campaign,reengagement,1,1,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-01-21T10:22:51.848Z,EML-0000002330,CRM-00100180,lewis.alonso180@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-03-06T01:32:56.709Z,EML-0000002331,CRM-00100180,lewis.alonso180@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-05-21T20:43:22.863Z,EML-0000002332,CRM-00100180,lewis.alonso180@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-02-27T23:48:31.970Z,EML-0000002333,CRM-00100180,lewis.alonso180@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,1,1,false,0,true,tablet,Outlook
directMarketing.emailSent,2026-06-06T03:56:56.114Z,EML-0000002334,CRM-00100180,lewis.alonso180@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-02-24T06:49:52.303Z,EML-0000002335,CRM-00100180,lewis.alonso180@f1retail.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-01-21T19:32:09.929Z,EML-0000002336,CRM-00100180,lewis.alonso180@f1retail.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-02-12T05:49:01.115Z,EML-0000002337,CRM-00100180,lewis.alonso180@f1retail.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-01-19T16:05:58.878Z,EML-0000002338,CRM-00100180,lewis.alonso180@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-05-02T18:17:31.035Z,EML-0000002339,CRM-00100180,lewis.alonso180@f1retail.com,Black Friday 2024,promo,1,1,1,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-06-02T21:22:53.241Z,EML-0000002340,CRM-00100180,lewis.alonso180@f1retail.com,Loyalty Tier Upgrade,loyalty,1,1,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-03-26T14:19:41.368Z,EML-0000002341,CRM-00100180,lewis.alonso180@f1retail.com,Monaco GP Promo,promo,1,1,1,false,0,false,mobile,Other
directMarketing.emailSent,2026-02-03T22:37:34.334Z,EML-0000002342,CRM-00100180,lewis.alonso180@f1retail.com,Monaco GP Promo,promo,1,1,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-05-10T22:43:12.800Z,EML-0000002343,CRM-00100180,lewis.alonso180@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-01-05T18:50:46.075Z,EML-0000002344,CRM-00100180,lewis.alonso180@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-01-17T23:50:13.993Z,EML-0000002345,CRM-00100180,lewis.alonso180@f1retail.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-03-02T17:28:10.226Z,EML-0000002346,CRM-00100180,lewis.alonso180@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2025-12-17T11:38:29.711Z,EML-0000002347,CRM-00100180,lewis.alonso180@f1retail.com,Win-back Campaign,reengagement,1,1,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-05-29T23:06:32.247Z,EML-0000002348,CRM-00100180,lewis.alonso180@f1retail.com,Welcome Series 1,welcome,1,1,1,true,36.57,false,mobile,Gmail
directMarketing.emailSent,2026-02-16T11:44:23.586Z,EML-0000002349,CRM-00100180,lewis.alonso180@f1retail.com,Welcome Series 1,welcome,1,0,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-01-20T13:46:00.572Z,EML-0000002350,CRM-00100180,lewis.alonso180@f1retail.com,Birthday Discount,birthday,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-04-23T17:01:55.225Z,EML-0000002351,CRM-00100181,mia.russell181@f1retail.com,Monaco GP Promo,promo,1,1,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-05-03T11:28:05.445Z,EML-0000002352,CRM-00100181,mia.russell181@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-04-13T08:26:08.626Z,EML-0000002353,CRM-00100181,mia.russell181@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-02-06T19:40:32.938Z,EML-0000002354,CRM-00100181,mia.russell181@f1retail.com,Birthday Discount,birthday,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-03-29T16:53:02.447Z,EML-0000002355,CRM-00100181,mia.russell181@f1retail.com,Birthday Discount,birthday,1,0,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2025-12-29T07:08:27.461Z,EML-0000002356,CRM-00100181,mia.russell181@f1retail.com,Welcome Series 1,welcome,1,0,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2025-12-30T12:29:17.756Z,EML-0000002357,CRM-00100181,mia.russell181@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,1,1,false,0,false,tablet,Other
directMarketing.emailSent,2026-01-20T22:23:52.978Z,EML-0000002358,CRM-00100181,mia.russell181@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,tablet,Gmail
directMarketing.emailSent,2025-12-17T22:04:32.716Z,EML-0000002359,CRM-00100181,mia.russell181@f1retail.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-05-30T14:13:47.688Z,EML-0000002360,CRM-00100181,mia.russell181@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,1,0,false,0,false,mobile,Other
directMarketing.emailSent,2025-12-25T09:25:31.880Z,EML-0000002361,CRM-00100181,mia.russell181@f1retail.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-03-12T15:24:31.405Z,EML-0000002362,CRM-00100181,mia.russell181@f1retail.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-04-27T08:02:04.410Z,EML-0000002363,CRM-00100182,ren.sainz182@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-03-19T12:31:30.342Z,EML-0000002364,CRM-00100182,ren.sainz182@f1retail.com,VIP Hospitality Invite,vip,1,1,1,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-04-15T22:28:55.301Z,EML-0000002365,CRM-00100182,ren.sainz182@f1retail.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-02-11T14:12:50.670Z,EML-0000002366,CRM-00100182,ren.sainz182@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-06-07T20:50:15.981Z,EML-0000002367,CRM-00100182,ren.sainz182@f1retail.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-02-19T15:22:49.846Z,EML-0000002368,CRM-00100182,ren.sainz182@f1retail.com,Loyalty Tier Upgrade,loyalty,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-04-18T05:34:02.904Z,EML-0000002369,CRM-00100182,ren.sainz182@f1retail.com,Loyalty Tier Upgrade,loyalty,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2025-12-21T10:14:47.284Z,EML-0000002370,CRM-00100182,ren.sainz182@f1retail.com,Loyalty Tier Upgrade,loyalty,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-04-24T06:27:54.407Z,EML-0000002371,CRM-00100182,ren.sainz182@f1retail.com,Win-back Campaign,reengagement,1,1,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-02-05T08:21:19.850Z,EML-0000002372,CRM-00100182,ren.sainz182@f1retail.com,Birthday Discount,birthday,1,0,0,false,0,false,tablet,Other
directMarketing.emailSent,2026-04-21T13:31:13.807Z,EML-0000002373,CRM-00100182,ren.sainz182@f1retail.com,Welcome Series 1,welcome,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-05-29T18:32:11.592Z,EML-0000002374,CRM-00100182,ren.sainz182@f1retail.com,Win-back Campaign,reengagement,1,1,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-02-10T06:54:29.972Z,EML-0000002375,CRM-00100182,ren.sainz182@f1retail.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,tablet,Gmail
directMarketing.emailSent,2026-04-02T18:19:29.529Z,EML-0000002376,CRM-00100182,ren.sainz182@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2025-12-25T13:11:37.239Z,EML-0000002377,CRM-00100182,ren.sainz182@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2025-12-28T21:14:02.486Z,EML-0000002378,CRM-00100182,ren.sainz182@f1retail.com,Win-back Campaign,reengagement,1,1,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2025-12-24T04:43:26.527Z,EML-0000002379,CRM-00100182,ren.sainz182@f1retail.com,Welcome Series 1,welcome,1,1,1,false,0,false,desktop,Outlook
directMarketing.emailSent,2025-12-28T22:22:07.880Z,EML-0000002380,CRM-00100182,ren.sainz182@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-02-08T19:23:39.939Z,EML-0000002381,CRM-00100182,ren.sainz182@f1retail.com,Monaco GP Promo,promo,1,1,0,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-05-27T00:21:44.675Z,EML-0000002382,CRM-00100182,ren.sainz182@f1retail.com,2024 Season Launch,newsletter,1,1,0,false,0,false,tablet,Gmail
directMarketing.emailSent,2026-01-20T19:21:06.322Z,EML-0000002383,CRM-00100183,sergio.chen183@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-05-19T08:04:37.186Z,EML-0000002384,CRM-00100183,sergio.chen183@f1retail.com,Birthday Discount,birthday,1,1,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-06-10T07:12:26.734Z,EML-0000002385,CRM-00100183,sergio.chen183@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,desktop,Yahoo
directMarketing.emailSent,2026-06-12T08:29:32.269Z,EML-0000002386,CRM-00100183,sergio.chen183@f1retail.com,Loyalty Tier Upgrade,loyalty,1,0,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-03-27T08:53:11.987Z,EML-0000002387,CRM-00100183,sergio.chen183@f1retail.com,Birthday Discount,birthday,1,0,0,false,0,true,tablet,Apple Mail
directMarketing.emailSent,2026-04-23T11:59:33.066Z,EML-0000002388,CRM-00100183,sergio.chen183@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-04-21T00:25:29.932Z,EML-0000002389,CRM-00100183,sergio.chen183@f1retail.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-02-20T22:47:44.601Z,EML-0000002390,CRM-00100183,sergio.chen183@f1retail.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-06-10T03:16:34.386Z,EML-0000002391,CRM-00100183,sergio.chen183@f1retail.com,Monaco GP Promo,promo,1,1,1,true,377.95,false,mobile,Gmail
directMarketing.emailSent,2026-04-20T15:40:25.723Z,EML-0000002392,CRM-00100183,sergio.chen183@f1retail.com,Birthday Discount,birthday,1,1,0,false,0,false,tablet,Gmail
directMarketing.emailSent,2025-12-20T15:42:02.454Z,EML-0000002393,CRM-00100183,sergio.chen183@f1retail.com,Birthday Discount,birthday,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-06-03T09:18:44.532Z,EML-0000002394,CRM-00100183,sergio.chen183@f1retail.com,VIP Hospitality Invite,vip,1,1,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-02-02T05:38:05.093Z,EML-0000002395,CRM-00100183,sergio.chen183@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,mobile,Other
directMarketing.emailSent,2026-02-02T10:28:28.607Z,EML-0000002396,CRM-00100183,sergio.chen183@f1retail.com,Black Friday 2024,promo,1,1,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-03-18T17:05:29.987Z,EML-0000002397,CRM-00100183,sergio.chen183@f1retail.com,Welcome Series 1,welcome,1,0,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-03-25T17:44:57.693Z,EML-0000002398,CRM-00100183,sergio.chen183@f1retail.com,Race Calendar Reminder,newsletter,1,1,0,false,0,false,mobile,Gmail
directMarketing.emailSent,2026-02-13T21:34:22.875Z,EML-0000002399,CRM-00100183,sergio.chen183@f1retail.com,Welcome Series 1,welcome,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-04-05T06:46:44.642Z,EML-0000002400,CRM-00100183,sergio.chen183@f1retail.com,Monaco GP Promo,promo,1,1,1,false,0,false,tablet,Yahoo
directMarketing.emailSent,2026-01-09T19:11:23.153Z,EML-0000002401,CRM-00100183,sergio.chen183@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-05-21T03:04:47.064Z,EML-0000002402,CRM-00100183,sergio.chen183@f1retail.com,Win-back Campaign,reengagement,1,1,1,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-03-18T03:26:05.440Z,EML-0000002403,CRM-00100183,sergio.chen183@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-03-20T17:58:44.850Z,EML-0000002404,CRM-00100183,sergio.chen183@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-04-10T13:48:30.262Z,EML-0000002405,CRM-00100183,sergio.chen183@f1retail.com,Welcome Series 1,welcome,1,0,0,false,0,false,tablet,Gmail
directMarketing.emailSent,2026-01-06T22:15:25.704Z,EML-0000002406,CRM-00100183,sergio.chen183@f1retail.com,Loyalty Tier Upgrade,loyalty,1,1,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-01-19T17:35:48.212Z,EML-0000002407,CRM-00100183,sergio.chen183@f1retail.com,Abandoned Cart Recovery,cart_abandonment,1,0,0,false,0,false,mobile,Yahoo
directMarketing.emailSent,2026-02-07T14:04:22.059Z,EML-0000002408,CRM-00100183,sergio.chen183@f1retail.com,Black Friday 2024,promo,1,0,0,false,0,false,mobile,Outlook
directMarketing.emailSent,2026-02-05T05:09:59.901Z,EML-0000002409,CRM-00100183,sergio.chen183@f1retail.com,Loyalty Tier Upgrade,loyalty,1,1,1,false,0,false,mobile,Apple Mail
directMarketing.emailSent,2026-06-05T18:35:52.337Z,EML-0000002410,CRM-00100184,ishaan.ocon184@f1retail.com,Birthday Discount,birthday,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-04-19T08:33:05.774Z,EML-0000002411,CRM-00100184,ishaan.ocon184@f1retail.com,Win-back Campaign,reengagement,1,0,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2026-06-08T11:36:56.104Z,EML-0000002412,CRM-00100184,ishaan.ocon184@f1retail.com,Black Friday 2024,promo,1,1,0,false,0,false,desktop,Outlook
directMarketing.emailSent,2025-12-28T16:29:22.879Z,EML-0000002413,CRM-00100184,ishaan.ocon184@f1retail.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-02-27T05:35:53.364Z,EML-0000002414,CRM-00100184,ishaan.ocon184@f1retail.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-04-08T09:18:22.167Z,EML-0000002415,CRM-00100184,ishaan.ocon184@f1retail.com,Birthday Discount,birthday,1,1,1,true,340.7,false,desktop,Outlook
directMarketing.emailSent,2026-03-12T20:08:26.130Z,EML-0000002416,CRM-00100184,ishaan.ocon184@f1retail.com,Monaco GP Promo,promo,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-03-07T08:18:24.180Z,EML-0000002417,CRM-00100184,ishaan.ocon184@f1retail.com,Race Calendar Reminder,newsletter,1,0,0,false,0,false,desktop,Gmail
directMarketing.emailSent,2026-05-09T13:56:40.108Z,EML-0000002418,CRM-00100184,ishaan.ocon184@f1retail.com,VIP Hospitality Invite,vip,1,0,0,false,0,false,desktop,Apple Mail
directMarketing.emailSent,2026-03-13T17:29:54.057Z,EML-0000002419,CRM-00100184,ishaan.ocon184@f1retail.com,Win-back Campaign,reengagement,1,1,0,false,0,false,desktop,Other
directMarketing.emailSent,2026-05-01T22:55:30.741Z,EML-0000002420,CRM-00100184,ishaan.ocon184@f1retail.com,Welcome Series 1,welcome,1,0,0,false,0,false,tablet,Apple Mail
directMarketing.emailSent,2026-06-02T03:12:20.450Z,EML-0000002421,CRM-00100184,ishaan.ocon184@f1retail.com,2024 Season Launch,newsletter,1,1,0,false,0,false,tablet,Outlook
directMarketing.emailSent,2026-02-11T08:27:07.509Z,EML-0000002422,CRM-00100184,ishaan.ocon184@f1retail.com,Monaco GP Promo,promo,1,1,0,false,0,false,tablet,Apple Mail
